,file_name,transcription,text,text_prediction
517,non_hate_video_21.wav,i should say that he'd tell me some bull shed and i've seen that very young i made you kill in that white girl to the news i've got a real good angle from up there he didn't got the weedy took off your man so ask what did the bull walk for me to do he ask what did he know,say hed tell bull shed ive seen young made kill white girl news ive got real good angle didnt got weedy took man ask bull walk ask know,__label__joy
518,non_hate_video_210.wav,appendivogel a r r r r r r r r r r n n n,appendivogel r r r r r r r r r r n n n,__label__surprise
519,non_hate_video_211.wav, , ,__label__surprise
520,non_hate_video_212.wav,a man a man a man a man a man a man a man a man,man man man man man man man man,__label__anger
521,non_hate_video_213.wav,ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha then shaking his saddle on the other side a hole a light then i ram only dorted him in the other hand,ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha shaking saddle side hole light ram dorted hand,__label__joy
522,non_hate_video_214.wav,yes indeed indeed he is not only not on long long long long long long long long long long long long long long long long long long ago yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed he he he he he he is he he he he he he says he he he he he he he is indeed he he says he he he is indeed he he is indeed he he says he he is indeed indeed indeed indeed indeed indeed he he he he is indeed he he he he is indeed he is he he he he is indeed he is indeed he he he he says he says he says he says he is indeed he he he he he is indeed indeed he he he is indeed he is indeed he is indeed indeed he he is he is he he he he he is indeed he he he he he he he,yes indeed indeed long long long long long long long long long long long long long long long long long long ago yes yes yes yes yes indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed say indeed say indeed indeed say indeed indeed indeed indeed indeed indeed indeed indeed indeed indeed say say say say indeed indeed indeed indeed indeed indeed indeed indeed,__label__joy
523,non_hate_video_215.wav,ada and ada and all the dying ada and ada and ada and ada and ada and ada,ada ada dying ada ada ada ada ada ada,__label__anger
524,non_hate_video_216.wav,it's all right i've easily that's the fact of the female in the office who's blurred out who is on the phone,right ive easily thats fact female office who blurred phone,__label__sadness
525,non_hate_video_217.wav,a judge denies a request by a former local police chief accused of raping a child this is biddio a former wife poor police chief rent debts from last april he and gregory wagner are charged with raping a young girl over the course of several years a carbon county judged a night emotion from debts as lawyer to move that trial to another county or to another county from another county the judge also denied a motion to suppress evidence,judge denies request former local police chief accused raping child biddio former wife poor police chief rent debt last april gregory wagner charged raping young girl course several year carbon county judged night emotion debt lawyer move trial another county another county another county judge also denied motion suppress evidence,__label__anger
526,non_hate_video_219.wav,he went on he continued you don't know you don't want one of them i can't help that is exactly i suppose it will,went continued dont know dont want one cant help exactly suppose,__label__joy
527,non_hate_video_220.wav,of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of ofs,ofs,__label__surprise
528,non_hate_video_221.wav,i mean that i have sent out for that monsieur le baron i am at eight o'clock a m a,mean sent monsieur le baron eight oclock,__label__anger
529,non_hate_video_223.wav,he is the only one that's the way i can't tell you about it it's the way the law back and now,one thats way cant tell way law back,__label__anger
530,non_hate_video_224.wav,the third and the third the third the third the third the third the third the third the third the third the third the third the third and the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third is the third the third the third the third and third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third the third,third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third third,__label__sadness
531,non_hate_video_225.wav,i wonder how i rushed and i heard it in my heart i heard it at once and he went on and then he looked at me and looked at me,wonder rushed heard heart heard went looked looked,__label__anger
532,non_hate_video_227.wav,i've been talking about it i'm going to tell you what he's going to tell you what he's talking about he's talking about and i've got to tell him about it and i'm not trying to find that i'm going to tell him i'm going to tell him i'm going to say i don't know what he's going to do i don't know what he't know is talking about it't knows going to because he's going to because he't knows going to because he's talking about he's talking about he's talking to because he's going to because he doesn't know what he't know about to because he't know what he't try to because he's talking to because i's going to because i't know about the way to because he',ive talking im going tell he going tell he talking he talking ive got tell im trying find im going tell im going tell im going say dont know he going dont know het know talking itt know going he going het know going he talking he talking he talking he going doesnt know het know het know het try he talking going know way,__label__joy
533,non_hate_video_228.wav,that was the one i mean i replied and i'll put it on the other hand oh i'll help it out there there there there there is a hole in the water there and there it is said that one bit of the horseman who was in the room at the very very very very very very very very very very very very very very very very very very very very very very very very soon the one of the three or three or three or three or four minutes before he said the one of the one of the one of the two or two or two or three or two or three or three or three or three or three or three or three or three or three or three or four or four or three or three or three or three or three or three or three or four or four or four or four or four or four or four or four or four or four or four or three or three or three or three or three or three or three or three or three or four minutes,one mean replied ill put hand oh ill help hole water said one bit horseman room soon one three three three three four minute said one one one two two two three two three three three three three three three three three three four four three three three three three three three four four four four four four four four four four four three three three three three three three three three four minute,__label__joy
534,non_hate_video_229.wav,and now you are the servant of the law and you may be true the cause gives the name for the law,servant law may true cause give name law,__label__joy
535,non_hate_video_23.wav,argonauts and argonauts argonautsis and argonauts ha ha ha ha ha ha ha ha ha had a higher idea,argonaut argonaut argonautsis argonaut ha ha ha ha ha ha ha ha ha higher idea,__label__joy
536,non_hate_video_230.wav,and a hand in the hand aha aha aha aha aha aha and at the hand aha he had the bag and a hand in the hand of the hand,hand hand aha aha aha aha aha aha hand aha bag hand hand hand,__label__love
537,non_hate_video_232.wav,re re remunion remunion remunion remunion,remunion remunion remunion remunion,__label__anger
538,non_hate_video_233.wav,see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see,see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see see,__label__sadness
539,non_hate_video_234.wav,in an instance of a man whose ideas are the better as usual the legs of the two things and thinks the same thing particularly the difference is the difference in a word of the will is related to the idea that it is to him that it is to be an individual and it is to be understood that it is to say that it is to him that it is to be a man who is to understand and it is to understand and it it is to understand and it is to understand it it is to understand it is to understand it is to understands to understand it it it it it is to understands to understands to understand it it it in a man it it is to understands that it is to the nature that it it it is to understands it is to understand it is to understand it in a man it is to understands that it is to understands that it is to understands to understands it is to the nature to the nature the,instance man whose idea better usual leg two thing think thing particularly difference difference word related idea individual understood say man understand understand understand understand understand understand understands understand understands understands understand man understands nature understands understand understand man understands understands understands understands nature nature,__label__love
540,non_hate_video_235.wav,i don't think you're hanged up put your hands up won't it now put your hands up here to stand it's a good deal,dont think youre hanged put hand wont put hand stand good deal,__label__joy
541,non_hate_video_236.wav,yes yes yes yes,yes yes yes yes,__label__anger
542,non_hate_video_238.wav,a man who has a man who has a man and a man and a man and a man and a man and a man and a man who has gone to and on and on and on and on and on and on and on,man man man man man man man man man gone,__label__anger
543,non_hate_video_239.wav,he said he was a very good fellow he said i was a good boy i will let him go said alan with a word more or less what does the word mean and there is a nigger except with a man,said good fellow said good boy let go said alan word less word mean nigger except man,__label__joy
544,non_hate_video_24.wav,and he can't wait so i thank you and thank nero for your service i appreciate it that's so if i could try to appear a say outruk look with i'll just think that the remarkable nature of these dogs in in nimbing high lighted in the news creates a huge demand by people that frankly shouldn't have him if you see that the courage and news side i want one of these dogs he'll get one at all i'll get one at one at one at one at one at one at one at one at one at one at one at one at one at one at one at one of his dog's just don's he's in a finished out of his dog's he's in a finished out of it's and finished out of his dog's in a finished out of it's early finished out of his dog's and fully,cant wait thank thank nero service appreciate thats could try appear say outruk look ill think remarkable nature dog nimbing high lighted news creates huge demand people frankly shouldnt see courage news side want one dog hell get one ill get one one one one one one one one one one one one one one one one dog don he finished dog he finished finished dog finished early finished dog fully,__label__joy
545,non_hate_video_240.wav,i'm going to take a horse and a horse and a horse and a horse and a horse i'll do it but it's not much like my horse he laughed at it but it's only my horse i'll take it and then i'll get it,im going take horse horse horse horse horse ill much like horse laughed horse ill take ill get,__label__joy
546,non_hate_video_241.wav,don't you think he's quite in the same situation can all the races of whites and premisses irish people listen not for a second because i have something very important to say which didn't i deserve to die now if i said this about two to three days ago all you would shout the same old things he slashed that spire manager in the face no he's a third you won't come back to criminal no,dont think he quite situation race white premiss irish people listen second something important say didnt deserve die said two three day ago would shout old thing slashed spire manager face he third wont come back criminal,__label__joy
547,non_hate_video_242.wav,that is what is the matter with it that is a homer or that is necessary to lose it i know not only you don't know that it is a good idea but you mean to approach it monsieur d'artagnan is it that it is it that it is it that it is it that it is it is it that it is it is it that that it is it is it that it is it is not that it is it is it that that it is it is it is it is it that that it is it is it is it is it that that it is it is it is it is it is it that that it is it is it that that it is it is it is it is it is it that that that that it is it is it is it is it is it is it is it is it is it is it that that that that it is it is it is it is it is it that that that it is it is it is it is it,matter homer necessary lose know dont know good idea mean approach monsieur dartagnan,__label__joy
548,non_hate_video_243.wav,a man who can't go there there there's a man there there there there there and o gordy made a sleeping in his northern hand,man cant go there man gordy made sleeping northern hand,__label__anger
549,non_hate_video_244.wav,of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of ofs,ofs,__label__surprise
550,non_hate_video_245.wav,your secret name that neither myself nor natural doves will call you will be david duke,secret name neither natural dove call david duke,__label__joy
551,non_hate_video_246.wav,i'll go and take him away for a good deal and then i'll put the cap along with the mac claggett gang again and ran around a block with a block joe had found a gisar's position at the sound of the hollow hole of the grenade and a heavy gun and a gun and a gun and a gun came back to a gun,ill go take away good deal ill put cap along mac claggett gang ran around block block joe found gisars position sound hollow hole grenade heavy gun gun gun gun came back gun,__label__joy
552,non_hate_video_247.wav,it's a bad thing it's a good thing but it's a bad thing to work it and how it's starbucks i know you're on company but we get it we get it and i'm going to get out and get ahead of it we don't think it's a good thing,bad thing good thing bad thing work starbucks know youre company get get im going get get ahead dont think good thing,__label__sadness
553,non_hate_video_248.wav,he went off to the front of the house and went back to the front door and began to cry and the police used to force him in the valley and he kept him armed and jumped training about used to force a very interesting stuff revrenjected him up and led the protests and marched him up in a few minutes before he reached the door,went front house went back front door began cry police used force valley kept armed jumped training used force interesting stuff revrenjected led protest marched minute reached door,__label__anger
554,non_hate_video_249.wav,a esaut a es a esaut a esaut and a esaut a es a esaut a es a es a esaut a es a esaut a esaut a es a es a esaut a es a es a esaut a es a esau es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a es a,esaut e esaut esaut esaut e esaut e e esaut e esaut esaut e e esaut e e esaut e esau e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e,__label__joy
555,non_hate_video_250.wav,the condition that the condition of the condition the condition of the nature of the condition will be resumed with the remunciation of the condition that the condition of the division is admitted to the condition that the condition of the condition and the condition of the condition of the condition of the condition of the condition of the condition of the condition and the condition of the condition of the condition and the condition of the condition of the condition and the condition of the condition of the condition and the condition of the condition of the condition of the condition of the condition of the condition of the condition of the condition of the condition that the condition that the condition of the condition of the condition of the condition of the condition of the condition of the condition that the condition that the condition that the condition that the condition that the condition that the condition of the condition of the condition of the condition of the condition and the condition of the condition that the condition of the condition the the the the condition of the condition of the the,condition condition condition condition nature condition resumed remunciation condition condition division admitted condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition condition,__label__surprise
556,non_hate_video_251.wav,he cried with a loud shout he cried out shouted shouts and shouted hello hello hello hello hello hello hello yes he cried with a shout he shouted shouted shouted shouts he shouted shouted shouts he shouted shouted shouts he shouted shouted shouts shouted shouts shouted shouts he shouted shouted shouted shouts shouted shouts he shouted shouted shouted shouted shouts,cried loud shout cried shouted shout shouted hello hello hello hello hello hello hello yes cried shout shouted shouted shouted shout shouted shouted shout shouted shouted shout shouted shouted shout shouted shout shouted shout shouted shouted shouted shout shouted shout shouted shouted shouted shouted shout,__label__anger
557,non_hate_video_253.wav,i don't think i'm afraid i'm afraid i don't think i know three times in this convention i've stood up to talk and none of them have gotten to and each hand that i've been in line i'm sorry i'm very sure i'm each time then i'm trying to gather what i was going to say,dont think im afraid im afraid dont think know three time convention ive stood talk none gotten hand ive line im sorry im sure im time im trying gather going say,__label__fear
558,non_hate_video_254.wav,we are already organizing we're not waiting on permission for national we helped kick richard spencer out of you f we have we were inspired by our comrades in new orleans to change breaklights and in fact one of our members right before this convention started got her first two co workers designing in her small work place we are already doing so much we are just asking for a little help to do even more please pass the hat please pass the hat please pass the hat please pass the hat please pass the hat please pass the hat please pass the hat please pass the hat please pass the hat please pass the hat please,already organizing waiting permission national helped kick richard spencer f inspired comrade new orleans change breaklights fact one member right convention started got first two co worker designing small work place already much asking little help even please pas hat please pas hat please pas hat please pas hat please pas hat please pas hat please pas hat please pas hat please pas hat please pas hat please,__label__joy
559,non_hate_video_255.wav,a quite point of privilege cried hersoprova a guys i first called james jackson sacramento he him i just want to say can we please keep the chatter to a minnow him i'm one of the people who's very very prone to sensory overload there's a lot of whispering and chatter going on it's making it very difficult for me to focus please can we just well fresh and ready to go but can we please just keep the chatter to a minim it,quite point privilege cried hersoprova guy first called james jackson sacramento want say please keep chatter minnow im one people who prone sensory overload there lot whispering chatter going making difficult focus please well fresh ready go please keep chatter minim,__label__joy
560,non_hate_video_256.wav,it is a very important thing to make it a matter of course we are going to work in a matter or more for a moment or more when we are going to get them on this i said to him about one or two or three pieces of papers it is necessary to make it necessary to make it necessary for it is necessary to make it necessary to make it necessary for it is necessary to make it necessary to be necessary to be necessary to be necessary to be necessaries,important thing make matter course going work matter moment going get said one two three piece paper necessary make necessary make necessary necessary make necessary make necessary necessary make necessary necessary necessary necessary necessary,__label__joy
561,non_hate_video_258.wav,he added in a tone of wonder and wonder at the manner of the lying under the water and under the water under the water under the water and under the water under the under side of the water and under the under the under side of the water under the underhead of the underhead of the water and under the other side of the water and under the other side of the other side of the water and under the under the under the underhead of the water and under the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the other side of the under,added tone wonder wonder manner lying water water water water water side water side water underhead underhead water side water side side water underhead water side side side side side side side side side side side side side side side side side side side side side side side side side,__label__love
562,non_hate_video_259.wav,that now sir but didn't like a talk in a god he don't smell like notios,sir didnt like talk god dont smell like notios,__label__joy
563,non_hate_video_26.wav,maybe on a scale of one to ten on your finger is how good are you feeling this morning i'm like it like a h o k great but what,maybe scale one ten finger good feeling morning im like like h k great,__label__joy
564,non_hate_video_260.wav,u u u u u u u u u u u u u u,u u u u u u u u u u u u u u,__label__sadness
565,non_hate_video_261.wav,ay ay ay ay,ay ay ay ay,__label__anger
566,non_hate_video_263.wav,antonyms and antonyms a new new new new england new new new new new england a new new new new new york a new and a new and a thousand a thousand a thousand a thousand a thousand and a thousand a thousand a thousand a thousand a thousand a thousand a thousand a thousand a thousand,antonym antonym new new new new england new new new new new england new new new new new york new new thousand thousand thousand thousand thousand thousand thousand thousand thousand thousand thousand thousand thousand thousand,__label__sadness
567,non_hate_video_264.wav,apothecary is a very serious one to say after investigating the incidents surrounding that vidal two male students are now facing charges but the end of a sleepy chapter here at yulkan says it's still on higher lurt this video has gone byral but for all the wrong reason it shows a three men walking through the part of the carriages aposity of the usually necessary to gets of the characteristics it is to the various various various various various various materials,apothecary serious one say investigating incident surrounding vidal two male student facing charge end sleepy chapter yulkan say still higher lurt video gone byral wrong reason show three men walking part carriage aposity usually necessary get characteristic various various various various various various material,__label__anger
568,non_hate_video_265.wav,high every one please come in visit the right stuff dot bids here you will be educated on some of the most serious issues facing our society to day thank you and have an i stay,high every one please come visit right stuff dot bid educated serious issue facing society day thank stay,__label__joy
569,non_hate_video_266.wav,the whole country of the river and the half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half a half per cent a half a half per cent per cent per cent per cent a half a half per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent a half per cent a half per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per per per per per per per per per per per per per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent,whole country river half half half half half half half half half half half half half half half half half half half half half half half half per cent half half per cent per cent per cent per cent half half per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent half per cent half per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per per per per per per per per per per per per per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent per cent,__label__joy
570,non_hate_video_267.wav,of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of ofs,ofs,__label__surprise
571,non_hate_video_269.wav,as well as the others are the same as the other's social successes in those other matters such as necessary misery and arteries are those to the same as incision as in the civilisations of the civilisations and the civilities and the civilities of the civilities and the civilities and the civilities of the civilities and the civil societies and the civilities of the civil societies of the civil societies of the civilities and the civil societies of the civilities of the civilizations,well others others social success matter necessary misery artery incision civilisation civilisation civility civility civility civility civility civility civil society civility civil society civil society civility civil society civility civilization,__label__joy
572,non_hate_video_27.wav,ay ay ay ay ay ay ay assessor and ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay a man of this way ay ay ay ay ay a man who has a man who had a right to go to the battle and a good idea to get a good deal a good deal of a deal of a young man and a young man and a good idea to get a good idea to get a good idea to get a man and a man a good a very good a man a man a very good a good a good a good a good a very good a very good a man a man a man a good man a good man a good man a good man a good man a good man a good man a good man a good a good a good man a good man a good man a good man a very good a,ay ay ay ay ay ay ay assessor ay ay ay ay ay ay ay ay ay ay ay ay ay ay ay man way ay ay ay ay ay man man right go battle good idea get good deal good deal deal young man young man good idea get good idea get good idea get man man good good man man good good good good good good good man man man good man good man good man good man good man good man good man good man good good good man good man good man good man good,__label__joy
573,non_hate_video_270.wav,and then he went up and down the hill he heard a loud shout he heard it a very little noise cried he had caught it just then i heard a roar of laughter,went hill heard loud shout heard little noise cried caught heard roar laughter,__label__fear
574,non_hate_video_271.wav,of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of of ofs,ofs,__label__surprise
575,non_hate_video_273.wav,at the end of the hour sh sh sh r r r r r r r r r r r r r r,end hour sh sh sh r r r r r r r r r r r r r r,__label__surprise
576,non_hate_video_274.wav,and the greater the more the more the more the more the more the more the more the more the more the more and the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the better and more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more the more,greater better,__label__joy
577,non_hate_video_275.wav,indeed you think that the country will see the first leaders who see the first gate present or for a smolny while you have it with a barma so let's just come back jack now that's all right i'll show she's a what a plan's janda we all know botch i replied calmly it sounded harry,indeed think country see first leader see first gate present smolny barma let come back jack thats right ill show shes plan janda know botch replied calmly sounded harry,__label__joy
578,non_hate_video_276.wav,but you'll get the money said the man i don't know what you won't trouble about me look at me not where i can set that out of which you wish for it and right i'll play with him right like others i'll so lamely as he's his own though gasping and what is over and what is over and what a good man and a man and a man and a man and a man and a good man and a good man and a good man and a good man and a good man and a good man and a good man and a good man and a good man and a good man and a good and a good man and a good man and a good man and a good man and a good man and a good man and a good man and a good man and a good and a good man and a good man and a good man and a good man and a good man and a good man and a good and a good,youll get money said man dont know wont trouble look set wish right ill play right like others ill lamely he though gasping good man man man man man good man good man good man good man good man good man good man good man good man good man good good man good man good man good man good man good man good man good man good good man good man good man good man good man good man good good,__label__joy
579,non_hate_video_277.wav,i don't know what to make a real drama about the importance of dignity i'm doing the right thing made by a company of one sweatshops in china so we say you won't but the company you were for i'm in unbelievable apple house and business if you do with it i don't think you't think you'll have to make a proper little speech of it a proper little question when they'll make up as you're the best of it about it about to make up as you should about if you's enough as you should about to let the properly enough as you should about it about it about to make a proper thing to let a proper thing to put your work to make a pieces instead to make a proper thing to let you should to make up about it about it about it about it about it about to let you's enough as you's enough as you's enough as,dont know make real drama importance dignity im right thing made company one sweatshop china say wont company im unbelievable apple house business dont think yout think youll make proper little speech proper little question theyll make youre best make yous enough let properly enough make proper thing let proper thing put work make piece instead make proper thing let make let yous enough yous enough yous enough,__label__joy
580,non_hate_video_278.wav,what you are if what that is what you mean not you you can't and i know the little man went on but i don't know that i am a man,mean cant know little man went dont know man,__label__anger
581,non_hate_video_279.wav,i don't understand and the object of the challenge is too right so let's see if i can do it,dont understand object challenge right let see,__label__sadness
582,non_hate_video_280.wav,it is a matter of course it is a matter of course the best of eighteen winds claiming an historic way they are the first all black women's team to win the cross examination to bait associations national championships as well as we have two of the team members and others it is a matter of course it is a matter of course it is a matter of course it is a matter of course it is a matter of course it is a matter of course that it is a matter of course it is a matter of course it is a matter of course it is a matter that it is a matter of course it is a matter it is a matter it is a matter it it is a matter it is a matter it is a matter it it it it it is a matter it is a matter it is a matter it it is a matter it is a matter it is a matter it is a matter it is a matter it is a matter it is a matter it is a matter it,matter course matter course best eighteen wind claiming historic way first black womens team win cross examination bait association national championship well two team member others matter course matter course matter course matter course matter course matter course matter course matter course matter course matter matter course matter matter matter matter matter matter matter matter matter matter matter matter matter matter matter matter matter,__label__joy
583,non_hate_video_281.wav,in the middle of the hotel he had heard the sound of a roar a roar and a roar he heard a roar and a roar and a roar he heard it heard it he heard it he heard the roar of a severe voice suddenly he heard the sound of a voice,middle hotel heard sound roar roar roar heard roar roar roar heard heard heard heard roar severe voice suddenly heard sound voice,__label__fear
584,non_hate_video_282.wav,therefore you will find it necessary to employ a large quantity of flour in the air with a large amount of flour on your word press block they have a wager and a good deal of work to do with the amount of a plug and,therefore find necessary employ large quantity flour air large amount flour word press block wager good deal work amount plug,__label__joy
585,non_hate_video_285.wav,no no no i thought no one lost it for a man a young generation is clearly lost but it's clearly lost my life i only know the same old man that you know he's got a generation of them,thought one lost man young generation clearly lost clearly lost life know old man know he got generation,__label__sadness
586,non_hate_video_286.wav,please reported ahead how circumcier against it and well i've got to put up allays sir how do you thought he asked a part of the,please reported ahead circumcier well ive got put allays sir thought asked part,__label__joy
587,non_hate_video_287.wav,at the very end of the day when the night was only a very early morning after the night of the night i arrived at a little later on i arrived at the window and at the other end of the day that i had heard it at the very end of the day that i had heard it at the end of the end of the day that i had heded in the day that i had hedddded in the night of the night of the night of the night at the night of the night of the night of the night and the night of the night of the night at the night of the night of the night of the night of the night of the night at the night of the night of the night of the night of the night at the night at the night at the night of the night of the night of the night of the night of the night of the night at the night of the night of the night of the night of the,end day night early morning night night arrived little later arrived window end day heard end day heard end end day heded day hedddded night night night night night night night night night night night night night night night night night night night night night night night night night night night night night night night night night night night,__label__fear
588,non_hate_video_288.wav,but you can draw up the river and run a river to the hands of his apotheosis and clanbrain apocapopopopopopopopopopopopopopopoda and the greater the greater the greater the greater the greater the greater the greater the greater and greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the greater the the greater the,draw river run river hand apotheosis clanbrain apocapopopopopopopopopopopopopopopoda greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater greater,__label__fear
589,non_hate_video_289.wav,i know that the fight has been shelley and all i've got to have cologne my boy is to the people i have just done i've had enough two men have been killed in the streets i've got a young blackside he's been stopped at a time for the time it is not for instance that this is not for instance but it is not for instance it is not for instance that it is not for instance it is not to because it is not to because it is not to because it is not at least three or three or three or three or three or three or six or three or three or seven cents,know fight shelley ive got cologne boy people done ive enough two men killed street ive got young blackside he stopped time time instance instance instance instance instance least three three three three three three six three three seven cent,__label__joy
590,non_hate_video_29.wav,the other the other the other the other the other the more the more the more the more the more the more the more the more the more the more the more the more the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the better the,better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better better,__label__joy
591,non_hate_video_290.wav,that's the market of hondock and a rock that has hauled on me it's the matter we're at last brave it don't happen haines nothing in what he's cool doing how he always ran in and raved and crazed a cave and got to light up this was the devil here,thats market hondock rock hauled matter last brave dont happen haines nothing he cool always ran raved crazed cave got light devil,__label__joy
592,non_hate_video_291.wav,i think it's the way to look at this i'll make a little bit of it every grocer's door is like that we can't run about it every grocer's door and looks like it it is on the floor with it a little piece of paper it's a piece of paper it's it's a piece it's it's a piece it's a piece of it's it it it it it's it's it it it's it it it's it it it's it it it it it it's it it it's it it it it it it it it's it it it's it it it's a piece it it it it it it it's it's it's it's a piece it's it's it's it's it it's it's a piece it's it's it it it,think way look ill make little bit every grocer door like cant run every grocer door look like floor little piece paper piece paper piece piece piece piece piece piece,__label__joy
